Date,Open,High,Low,Close,Adj Close,Volume
2019-01-03,14294.099609375,14297.900390625,14155.2998046875,14212.7998046875,14212.7998046875,211587200.0
2019-01-04,14351.599609375,14438.599609375,14314.7998046875,14426.599609375,14426.599609375,231237200.0
2019-01-07,14471.0,14515.099609375,14383.099609375,14504.099609375,14504.099609375,257832000.0
2019-01-08,14610.5,14645.599609375,14533.900390625,14605.2001953125,14605.2001953125,260100900.0
2019-01-09,14668.5,14811.099609375,14644.099609375,14804.7001953125,14804.7001953125,269093100.0
2019-01-10,14770.7001953125,14921.099609375,14702.2998046875,14903.5,14903.5,262984000.0
2019-01-11,14874.2001953125,14956.2001953125,14855.2001953125,14939.2001953125,14939.2001953125,249299500.0
2019-01-14,14881.0,14997.900390625,14881.0,14975.5,14975.5,228994500.0
2019-01-15,15002.0,15079.7998046875,14966.5,15046.2998046875,15046.2998046875,241300600.0
2019-01-16,15072.2998046875,15118.2998046875,15057.0,15111.2998046875,15111.2998046875,248816800.0
2019-01-17,15077.099609375,15238.099609375,15066.5,15211.2001953125,15211.2001953125,257298500.0
2019-01-18,15295.0,15325.599609375,15258.900390625,15303.7998046875,15303.7998046875,293702200.0
2019-01-21,15300.400390625,15354.2001953125,15263.0,15354.2001953125,15354.2001953125,92562500.0
2019-01-22,15276.2998046875,15285.2001953125,15160.5,15233.7998046875,15233.7998046875,228363300.0
2019-01-23,15275.7001953125,15293.2998046875,15141.5,15208.2998046875,15208.2998046875,210174500.0
2019-01-24,15201.5,15281.2998046875,15194.2998046875,15280.7998046875,15280.7998046875,206075300.0
2019-01-25,15350.2001953125,15388.0,15298.400390625,15366.099609375,15366.099609375,216014400.0
2019-01-28,15289.099609375,15378.599609375,15276.900390625,15378.599609375,15378.599609375,226010300.0
2019-01-29,15414.7001953125,15497.400390625,15413.900390625,15463.099609375,15463.099609375,233364800.0
2019-01-30,15493.400390625,15520.900390625,15418.599609375,15484.599609375,15484.599609375,233825500.0
2019-01-31,15507.400390625,15564.599609375,15486.5,15540.599609375,15540.599609375,286422200.0
2019-02-01,15562.2998046875,15569.0,15483.400390625,15506.2998046875,15506.2998046875,224777300.0
2019-02-04,15527.400390625,15606.2998046875,15513.7001953125,15602.2998046875,15602.2998046875,245284400.0
2019-02-05,15631.7998046875,15702.7001953125,15627.7998046875,15702.7001953125,15702.7001953125,217732500.0
2019-02-06,15679.900390625,15745.400390625,15668.599609375,15712.2998046875,15712.2998046875,218136700.0
2019-02-07,15697.599609375,15726.5,15588.7001953125,15703.400390625,15703.400390625,253785300.0
2019-02-08,15648.2998046875,15659.7998046875,15567.7998046875,15633.2998046875,15633.2998046875,211877800.0
2019-02-11,15660.5,15660.5,15545.900390625,15568.900390625,15568.900390625,193012400.0
2019-02-12,15613.099609375,15654.7998046875,15583.400390625,15642.099609375,15642.099609375,248558800.0
2019-02-13,15679.2001953125,15689.7001953125,15623.7001953125,15626.7001953125,15626.7001953125,236823500.0
2019-02-14,15622.2998046875,15733.099609375,15608.2001953125,15696.0,15696.0,305833800.0
2019-02-15,15770.0,15866.599609375,15763.400390625,15838.2001953125,15838.2001953125,255717300.0
2019-02-19,15856.900390625,15953.900390625,15831.900390625,15937.400390625,15937.400390625,336230800.0
2019-02-20,15942.900390625,16036.900390625,15942.900390625,16031.2001953125,16031.2001953125,268328500.0
2019-02-21,16001.900390625,16030.7001953125,15979.7001953125,16000.900390625,16000.900390625,298529700.0
2019-02-22,16038.400390625,16071.0,15997.400390625,16013.0,16013.0,222858800.0
2019-02-25,16051.0,16099.900390625,16051.0,16057.0,16057.0,219234400.0
2019-02-26,16051.0,16115.7998046875,16051.0,16067.900390625,16067.900390625,266318500.0
2019-02-27,16043.7998046875,16077.599609375,15990.2998046875,16074.2998046875,16074.2998046875,226354300.0
2019-02-28,16054.7998046875,16067.0,15975.099609375,15999.0,15999.0,304602900.0
2019-03-01,16086.2998046875,16122.099609375,16058.099609375,16068.2998046875,16068.2998046875,243003500.0
2019-03-04,16088.599609375,16093.5,15955.0,16038.099609375,16038.099609375,286358000.0
2019-03-05,16077.2998046875,16105.2998046875,16068.599609375,16086.5,16086.5,256504000.0
2019-03-06,16098.7001953125,16145.7998046875,16077.599609375,16092.099609375,16092.099609375,272531800.0
2019-03-07,16079.0,16085.400390625,15981.7998046875,16056.5,16056.5,271719200.0
2019-03-08,15958.099609375,16000.7998046875,15891.900390625,15996.2001953125,15996.2001953125,255412900.0
2019-03-11,16028.099609375,16131.900390625,16028.099609375,16106.2001953125,16106.2001953125,250342300.0
2019-03-12,16142.599609375,16149.0,16099.599609375,16136.7001953125,16136.7001953125,229111500.0
2019-03-13,16193.099609375,16212.599609375,16143.5,16150.0,16150.0,271091300.0
2019-03-14,16139.400390625,16144.5,16083.099609375,16087.599609375,16087.599609375,196598800.0
2019-03-15,16156.7001953125,16174.5,16123.7998046875,16140.400390625,16140.400390625,635539200.0
2019-03-18,16149.099609375,16251.400390625,16148.2998046875,16251.400390625,16251.400390625,231369100.0
2019-03-19,16275.2998046875,16275.2998046875,16188.099609375,16188.099609375,16188.099609375,250958500.0
2019-03-20,16168.2001953125,16214.7001953125,16118.0,16167.599609375,16167.599609375,261723000.0
2019-03-21,16148.7998046875,16266.5,16146.400390625,16244.599609375,16244.599609375,254945500.0
2019-03-22,16172.900390625,16185.400390625,16043.900390625,16089.2998046875,16089.2998046875,325520900.0
2019-03-25,16066.2998046875,16113.2001953125,16021.0,16065.900390625,16065.900390625,234398100.0
2019-03-26,16138.900390625,16192.2001953125,16116.7001953125,16155.2001953125,16155.2001953125,242530400.0
2019-03-27,16147.400390625,16187.400390625,16079.099609375,16132.5,16132.5,244631900.0
2019-03-28,16094.099609375,16173.2001953125,16094.099609375,16155.5,16155.5,223248900.0
2019-03-29,16200.2998046875,16212.7001953125,16081.099609375,16102.099609375,16102.099609375,227955800.0
2019-04-01,16187.900390625,16228.099609375,16153.599609375,16228.099609375,16228.099609375,233225700.0
2019-04-02,16240.400390625,16263.900390625,16194.900390625,16263.900390625,16263.900390625,178277900.0
2019-04-03,16296.0,16338.0,16244.5,16279.900390625,16279.900390625,224154600.0
2019-04-04,16290.0,16311.599609375,16249.900390625,16311.599609375,16311.599609375,189917700.0
2019-04-05,16337.900390625,16396.19921875,16330.2001953125,16396.19921875,16396.19921875,170618000.0
2019-04-08,16373.099609375,16407.30078125,16326.7001953125,16407.30078125,16407.30078125,207573900.0
2019-04-09,16340.599609375,16345.900390625,16294.2998046875,16336.5,16336.5,175136900.0
2019-04-10,16369.0,16409.80078125,16368.0,16396.30078125,16396.30078125,213547500.0
2019-04-11,16412.80078125,16471.80078125,16399.5,16399.5,16399.5,230076600.0
2019-04-12,16473.900390625,16487.099609375,16437.30078125,16480.5,16480.5,195851400.0
2019-04-15,16459.900390625,16532.69921875,16443.30078125,16515.5,16515.5,194884000.0
2019-04-16,16537.69921875,16553.400390625,16498.599609375,16502.19921875,16502.19921875,202476900.0
2019-04-17,16535.900390625,16553.400390625,16495.69921875,16544.19921875,16544.19921875,333377300.0
2019-04-18,16558.5,16615.099609375,16557.5,16612.80078125,16612.80078125,195729700.0
2019-04-22,16607.19921875,16616.30078125,16552.80078125,16577.30078125,16577.30078125,169942700.0
2019-04-23,16591.599609375,16672.69921875,16581.099609375,16669.400390625,16669.400390625,221708500.0
2019-04-24,16642.099609375,16666.0,16572.099609375,16586.5,16586.5,212959200.0
2019-04-25,16567.19921875,16593.19921875,16527.900390625,16576.099609375,16576.099609375,278775000.0
2019-04-26,16554.30078125,16615.19921875,16515.5,16613.5,16613.5,282659400.0
2019-04-29,16612.099609375,16642.099609375,16589.80078125,16600.400390625,16600.400390625,180944800.0
2019-04-30,16582.69921875,16618.80078125,16544.599609375,16580.69921875,16580.69921875,207324200.0
2019-05-01,16580.599609375,16604.900390625,16493.80078125,16502.80078125,16502.80078125,220860600.0
2019-05-02,16485.0,16492.900390625,16402.19921875,16410.900390625,16410.900390625,255495300.0
2019-05-03,16467.69921875,16496.599609375,16430.0,16494.400390625,16494.400390625,202157100.0
2019-05-06,16332.7998046875,16493.5,16327.099609375,16493.5,16493.5,197204000.0
2019-05-07,16378.0,16408.5,16317.900390625,16357.7998046875,16357.7998046875,248842000.0
2019-05-08,16349.099609375,16451.400390625,16347.2001953125,16397.400390625,16397.400390625,213596600.0
2019-05-09,16342.099609375,16379.0,16258.900390625,16321.7998046875,16321.7998046875,224368300.0
2019-05-10,16278.2998046875,16351.7001953125,16139.0,16297.599609375,16297.599609375,233580500.0
2019-05-13,16158.2001953125,16199.900390625,16111.2998046875,16193.400390625,16193.400390625,232643800.0
2019-05-14,16227.400390625,16320.900390625,16206.2001953125,16284.5,16284.5,205376300.0
2019-05-15,16237.7998046875,16341.2998046875,16229.7001953125,16318.099609375,16318.099609375,203556400.0
2019-05-16,16361.099609375,16461.900390625,16349.7001953125,16443.900390625,16443.900390625,207250700.0
2019-05-17,16383.5,16456.099609375,16376.7998046875,16401.80078125,16401.80078125,182489100.0
2019-05-20,,,,,,
2019-05-21,16383.2998046875,16426.5,16354.2998046875,16426.5,16426.5,218951700.0
2019-05-22,16345.7998046875,16355.099609375,16308.7998046875,16327.400390625,16327.400390625,197464300.0
2019-05-23,16228.5,16228.5,16105.5,16164.599609375,16164.599609375,243742200.0
2019-05-24,16221.7001953125,16251.5,16181.599609375,16230.0,16230.0,192188500.0
2019-05-27,16241.400390625,16346.7001953125,16238.2998046875,16346.7001953125,16346.7001953125,73315600.0
2019-05-28,16326.900390625,16355.5,16266.2998046875,16297.5,16297.5,396196700.0
2019-05-29,16196.0,16215.2998046875,16105.0,16131.5,16131.5,206795300.0
2019-05-30,16144.900390625,16151.599609375,16062.5,16089.2001953125,16089.2001953125,171203300.0
2019-05-31,15997.7001953125,16047.400390625,15963.2998046875,16037.5,16037.5,224730200.0
2019-06-03,16053.5,16105.900390625,15960.900390625,16015.900390625,16015.900390625,223718800.0
2019-06-04,16075.599609375,16166.2001953125,16027.2998046875,16166.2001953125,16166.2001953125,211115800.0
2019-06-05,16219.5,16224.7998046875,16128.599609375,16212.7001953125,16212.7001953125,230596500.0
2019-06-06,16237.400390625,16241.599609375,16175.099609375,16227.7998046875,16227.7998046875,164790400.0
2019-06-07,16237.2998046875,16277.400390625,16220.7001953125,16231.0,16231.0,171066300.0
2019-06-10,16234.400390625,16262.2001953125,16201.599609375,16216.2998046875,16216.2998046875,172571600.0
2019-06-11,16290.099609375,16302.0,16228.2001953125,16248.7998046875,16248.7998046875,178845100.0
2019-06-12,16201.7001953125,16253.2998046875,16199.900390625,16227.2001953125,16227.2001953125,190864300.0
2019-06-13,16261.099609375,16267.099609375,16213.2998046875,16239.2998046875,16239.2998046875,184289900.0
2019-06-14,16228.099609375,16325.400390625,16190.900390625,16301.900390625,16301.900390625,170254100.0
2019-06-17,16301.7001953125,16360.099609375,16286.5,16353.5,16353.5,185238200.0
2019-06-18,16451.5,16527.30078125,16448.80078125,16503.400390625,16503.400390625,218953000.0
2019-06-19,16515.400390625,16529.599609375,16492.30078125,16511.80078125,16511.80078125,190088100.0
2019-06-20,16585.900390625,16603.900390625,16548.400390625,16574.80078125,16574.80078125,235060200.0
2019-06-21,16558.900390625,16558.900390625,16508.400390625,16525.400390625,16525.400390625,493939000.0
2019-06-24,16527.099609375,16547.80078125,16506.80078125,16523.5,16523.5,198177100.0
2019-06-25,16504.599609375,16514.80078125,16371.2998046875,16371.2998046875,16371.2998046875,207158600.0
2019-06-26,16393.900390625,16393.900390625,16302.400390625,16312.2001953125,16312.2001953125,211051800.0
2019-06-27,16306.7001953125,16319.599609375,16268.2001953125,16307.7001953125,16307.7001953125,177472300.0
2019-06-28,16328.7001953125,16382.2001953125,16302.599609375,16382.2001953125,16382.2001953125,207980500.0
2019-07-01,,,,,,
2019-07-02,16463.599609375,16472.599609375,16381.7001953125,16471.30078125,16471.30078125,178238300.0
2019-07-03,16486.69921875,16580.599609375,16480.400390625,16576.19921875,16576.19921875,143993900.0
2019-07-04,16570.30078125,16598.30078125,16557.900390625,16588.900390625,16588.900390625,56637400.0
2019-07-05,16529.400390625,16547.0,16469.900390625,16542.0,16542.0,133774100.0
2019-07-08,16473.30078125,16495.30078125,16458.5,16463.0,16463.0,172378100.0
2019-07-09,16436.69921875,16545.19921875,16421.69921875,16545.19921875,16545.19921875,159727900.0
2019-07-10,16582.0,16641.80078125,16527.099609375,16563.30078125,16563.30078125,188751200.0
2019-07-11,16563.900390625,16568.099609375,16525.099609375,16527.900390625,16527.900390625,190584700.0
2019-07-12,16526.0,16528.400390625,16476.400390625,16488.099609375,16488.099609375,160587500.0
2019-07-15,16505.599609375,16524.5,16474.900390625,16510.80078125,16510.80078125,147789200.0
2019-07-16,16487.0,16522.0,16467.099609375,16502.400390625,16502.400390625,178472900.0
2019-07-17,16509.099609375,16534.900390625,16469.0,16484.19921875,16484.19921875,165612900.0
2019-07-18,16464.900390625,16514.5,16445.099609375,16494.19921875,16494.19921875,203717800.0
2019-07-19,16536.900390625,16573.69921875,16485.5,16485.900390625,16485.900390625,164302800.0
2019-07-22,16504.900390625,16530.30078125,16500.900390625,16518.900390625,16518.900390625,138546100.0
2019-07-23,16582.5,16590.0,16530.19921875,16572.69921875,16572.69921875,148830300.0
2019-07-24,16536.099609375,16623.900390625,16530.900390625,16611.80078125,16611.80078125,171778800.0
2019-07-25,16613.099609375,16613.099609375,16458.400390625,16488.19921875,16488.19921875,209506500.0
2019-07-26,16532.80078125,16556.5,16521.900390625,16531.0,16531.0,167192900.0
2019-07-29,16549.400390625,16549.400390625,16476.30078125,16492.19921875,16492.19921875,184840900.0
2019-07-30,16433.5,16473.900390625,16418.5,16466.099609375,16466.099609375,181417800.0
2019-07-31,16447.30078125,16470.5,16282.099609375,16406.599609375,16406.599609375,265480700.0
2019-08-01,16389.19921875,16505.900390625,16362.2001953125,16377.0,16377.0,304393300.0
2019-08-02,16368.599609375,16389.5,16206.400390625,16271.7001953125,16271.7001953125,240108500.0
2019-08-05,,,,,,
2019-08-06,16111.0,16188.2001953125,15994.2998046875,16149.5,16149.5,317366800.0
2019-08-07,16092.7001953125,16285.900390625,16064.2998046875,16265.2001953125,16265.2001953125,279764100.0
2019-08-08,16304.7001953125,16420.69921875,16292.599609375,16404.5,16404.5,230997900.0
2019-08-09,16372.0,16423.19921875,16305.599609375,16341.2998046875,16341.2998046875,210694000.0
2019-08-12,16325.599609375,16334.2998046875,16209.400390625,16237.7998046875,16237.7998046875,193944600.0
2019-08-13,16235.2998046875,16375.0,16232.7001953125,16350.7998046875,16350.7998046875,227506600.0
2019-08-14,16212.5,16260.2001953125,16022.5,16045.900390625,16045.900390625,235438100.0
2019-08-15,16026.7001953125,16066.599609375,15964.400390625,16012.5,16012.5,202386000.0
2019-08-16,16064.400390625,16162.400390625,16053.5,16149.7998046875,16149.7998046875,0.0
2019-08-19,16218.2998046875,16321.2998046875,16206.599609375,16304.099609375,16304.099609375,0.0
2019-08-20,16281.400390625,16281.400390625,16198.900390625,16213.2998046875,16213.2998046875,165281200.0
2019-08-21,16247.5,16309.2001953125,16240.2998046875,16309.2001953125,16309.2001953125,179093700.0
2019-08-22,16314.0,16335.099609375,16238.400390625,16253.5,16253.5,145756500.0
2019-08-23,16214.7998046875,16301.599609375,16003.099609375,16037.599609375,16037.599609375,227392200.0
2019-08-26,16133.599609375,16167.5,16069.900390625,16098.7998046875,16098.7998046875,167942900.0
2019-08-27,16138.5,16193.2998046875,16125.2001953125,16183.599609375,16183.599609375,232156300.0
2019-08-28,16178.7001953125,16294.099609375,16166.2998046875,16271.7001953125,16271.7001953125,182417600.0
2019-08-29,16360.2998046875,16407.30078125,16342.7001953125,16384.5,16384.5,183112200.0
2019-08-30,16431.80078125,16456.5,16377.7001953125,16442.099609375,16442.099609375,177090400.0
2019-09-03,16382.5,16434.19921875,16328.400390625,16399.19921875,16399.19921875,223316900.0
2019-09-04,16487.0,16550.0,16435.30078125,16448.80078125,16448.80078125,201346000.0
2019-09-05,16498.5,16604.400390625,16492.19921875,16574.80078125,16574.80078125,236406500.0
2019-09-06,16546.19921875,16577.69921875,16519.900390625,16535.30078125,16535.30078125,185443700.0
2019-09-09,16565.19921875,16566.69921875,16463.30078125,16495.099609375,16495.099609375,216894100.0
2019-09-10,16467.30078125,16537.30078125,16459.400390625,16537.30078125,16537.30078125,238455800.0
2019-09-11,16565.19921875,16623.0,16548.900390625,16611.099609375,16611.099609375,218707000.0
2019-09-12,16624.099609375,16696.400390625,16592.400390625,16643.30078125,16643.30078125,267934400.0
2019-09-13,16679.80078125,16756.099609375,16679.80078125,16682.400390625,16682.400390625,221919900.0
2019-09-16,16706.30078125,16767.19921875,16698.30078125,16751.30078125,16751.30078125,307592600.0
2019-09-17,16738.30078125,16855.5,16727.19921875,16834.80078125,16834.80078125,247102000.0
2019-09-18,16824.5,16851.5,16731.099609375,16800.30078125,16800.30078125,232114900.0
2019-09-19,16829.599609375,16913.5,16829.599609375,16858.400390625,16858.400390625,209325900.0
2019-09-20,16896.80078125,16947.19921875,16864.19921875,16899.69921875,16899.69921875,501130200.0
2019-09-23,16870.099609375,16892.5,16846.400390625,16867.19921875,16867.19921875,168552700.0
2019-09-24,16877.400390625,16917.599609375,16772.400390625,16798.30078125,16798.30078125,207308500.0
2019-09-25,16771.0,16800.900390625,16725.80078125,16784.30078125,16784.30078125,197464000.0
2019-09-26,16788.099609375,16800.69921875,16749.900390625,16790.400390625,16790.400390625,204562400.0
2019-09-27,16769.400390625,16769.400390625,16656.400390625,16694.30078125,16694.30078125,196461700.0
2019-09-30,16666.69921875,16730.5,16658.599609375,16658.599609375,16658.599609375,200791800.0
2019-10-01,16683.599609375,16707.5,16429.599609375,16447.69921875,16447.69921875,225195700.0
2019-10-02,16401.80078125,16417.0,16223.599609375,16311.0,16311.0,218200100.0
2019-10-03,16285.400390625,16369.599609375,16198.099609375,16369.0,16369.0,237883100.0
2019-10-04,16386.900390625,16453.19921875,16362.0,16449.400390625,16449.400390625,183485000.0
2019-10-07,16420.69921875,16474.69921875,16394.5,16421.80078125,16421.80078125,155833300.0
2019-10-08,16366.5,16372.7001953125,16274.7001953125,16294.0,16294.0,198432200.0
2019-10-09,16347.2998046875,16409.099609375,16308.7001953125,16379.900390625,16379.900390625,168389300.0
2019-10-10,16375.400390625,16444.400390625,16358.099609375,16422.69921875,16422.69921875,186014600.0
2019-10-11,16487.19921875,16516.69921875,16413.400390625,16415.19921875,16415.19921875,200746600.0
2019-10-14,,,,,,
2019-10-15,16433.69921875,16510.69921875,16417.80078125,16418.400390625,16418.400390625,212333000.0
2019-10-16,16435.099609375,16445.599609375,16408.69921875,16427.19921875,16427.19921875,165968300.0
2019-10-17,16450.5,16468.80078125,16400.5,16426.30078125,16426.30078125,168397700.0
2019-10-18,16452.69921875,16462.099609375,16376.599609375,16377.099609375,16377.099609375,166417400.0
2019-10-21,16421.0,16443.30078125,16412.099609375,16418.5,16418.5,155105700.0
2019-10-22,16470.30078125,16484.80078125,16391.5,16391.5,16391.5,171979500.0
2019-10-23,16386.099609375,16395.900390625,16309.2001953125,16335.900390625,16335.900390625,181906700.0
2019-10-24,16380.7998046875,16412.099609375,16332.5,16369.2998046875,16369.2998046875,167159100.0
2019-10-25,16369.7998046875,16425.0,16356.5,16404.5,16404.5,173518300.0
2019-10-28,16434.400390625,16453.19921875,16387.5,16387.5,16387.5,162175300.0
2019-10-29,16330.900390625,16454.099609375,16315.599609375,16418.099609375,16418.099609375,178116500.0
2019-10-30,16412.5,16501.5,16373.5,16501.400390625,16501.400390625,160008300.0
2019-10-31,16473.30078125,16483.19921875,16409.5,16483.19921875,16483.19921875,222279500.0
2019-11-01,16537.69921875,16608.0,16534.900390625,16594.099609375,16594.099609375,201175400.0
2019-11-04,16646.099609375,16681.599609375,16642.5,16669.80078125,16669.80078125,244774900.0
2019-11-05,16663.900390625,16696.80078125,16660.30078125,16681.900390625,16681.900390625,229381500.0
2019-11-06,16693.0,16766.599609375,16666.900390625,16745.599609375,16745.599609375,217181200.0
2019-11-07,16797.30078125,16834.400390625,16788.599609375,16805.80078125,16805.80078125,242580400.0
2019-11-08,16795.69921875,16879.69921875,16795.69921875,16877.400390625,16877.400390625,207483800.0
2019-11-11,16834.80078125,16895.099609375,16819.900390625,16882.80078125,16882.80078125,153122700.0
2019-11-12,16898.099609375,16927.5,16884.80078125,16909.400390625,16909.400390625,230960400.0
2019-11-13,16891.599609375,16987.30078125,16880.69921875,16958.0,16958.0,184507900.0
2019-11-14,16959.900390625,16984.099609375,16939.099609375,16972.19921875,16972.19921875,166391500.0
2019-11-15,16982.69921875,17036.0,16978.0,17028.5,17028.5,189379400.0
2019-11-18,17003.80078125,17025.099609375,16994.5,17025.099609375,17025.099609375,205541900.0
2019-11-19,17033.900390625,17033.900390625,16963.900390625,17011.400390625,17011.400390625,224995000.0
2019-11-20,16992.099609375,17040.599609375,16962.599609375,17005.80078125,17005.80078125,238346700.0
2019-11-21,17019.5,17019.5,16950.80078125,16999.19921875,16999.19921875,236455800.0
2019-11-22,17012.5,17012.5,16935.69921875,16954.80078125,16954.80078125,199534600.0
2019-11-25,16980.599609375,17048.5,16972.69921875,17032.900390625,17032.900390625,218539900.0
2019-11-26,17016.900390625,17048.19921875,16975.69921875,17035.900390625,17035.900390625,327576100.0
2019-11-27,17046.599609375,17104.30078125,17023.30078125,17100.599609375,17100.599609375,176184000.0
2019-11-28,17086.80078125,17120.900390625,17077.80078125,17114.5,17114.5,63774100.0
2019-11-29,17099.19921875,17117.19921875,17040.19921875,17040.19921875,17040.19921875,155880500.0
2019-12-02,17060.900390625,17060.900390625,16930.400390625,16981.5,16981.5,198659100.0
2019-12-03,16900.30078125,16908.5,16853.19921875,16892.19921875,16892.19921875,220648800.0
2019-12-04,16909.30078125,16957.900390625,16893.400390625,16897.30078125,16897.30078125,206239700.0
2019-12-05,16886.80078125,16886.80078125,16817.0,16854.900390625,16854.900390625,227230800.0
2019-12-06,16937.400390625,17023.30078125,16930.0,16997.0,16997.0,183338400.0
2019-12-09,16986.69921875,17003.400390625,16934.69921875,16950.900390625,16950.900390625,194556800.0
2019-12-10,16947.099609375,16967.5,16906.599609375,16950.69921875,16950.69921875,187213300.0
2019-12-11,16968.19921875,17006.0,16915.19921875,16939.599609375,16939.599609375,191719000.0
2019-12-12,16951.599609375,17031.900390625,16946.19921875,16946.900390625,16946.900390625,242569600.0
2019-12-13,16956.099609375,17036.80078125,16930.0,17003.099609375,17003.099609375,296508900.0
2019-12-16,17043.80078125,17095.5,17036.099609375,17056.400390625,17056.400390625,205035700.0
2019-12-17,17065.69921875,17088.0,17032.30078125,17075.19921875,17075.19921875,206814500.0
2019-12-18,17047.0,17051.69921875,17004.5,17032.0,17032.0,248873100.0
2019-12-19,17036.69921875,17079.0,17015.400390625,17064.0,17064.0,207784300.0
2019-12-20,17078.69921875,17166.0,17078.69921875,17118.400390625,17118.400390625,465801000.0
2019-12-23,17149.0,17166.400390625,17102.30078125,17128.69921875,17128.69921875,162520400.0
2019-12-24,17132.80078125,17180.19921875,17095.19921875,17180.19921875,17180.19921875,93195000.0
2019-12-26,,,,,,
2019-12-27,17216.19921875,17230.599609375,17145.0,17168.19921875,17168.19921875,134796700.0
2019-12-30,17159.599609375,17159.599609375,17066.599609375,17098.599609375,17098.599609375,128084900.0
2019-12-31,17052.400390625,17079.5,17027.400390625,17063.400390625,17063.400390625,155098600.0
2020-01-02,17131.599609375,17164.599609375,17043.5,17100.0,17100.0,156213500.0
2020-01-03,17054.80078125,17105.69921875,17033.19921875,17066.099609375,17066.099609375,185492100.0
2020-01-06,17042.30078125,17105.5,17041.19921875,17105.5,17105.5,195351800.0
2020-01-07,17119.599609375,17178.0,17110.30078125,17168.099609375,17168.099609375,171935800.0
2020-01-08,17172.69921875,17229.900390625,17164.599609375,17167.80078125,17167.80078125,246980100.0
2020-01-09,17205.900390625,17255.5,17201.30078125,17235.599609375,17235.599609375,222501200.0
2020-01-10,17223.19921875,17254.099609375,17187.19921875,17234.5,17234.5,192514100.0
2020-01-13,17237.599609375,17301.80078125,17198.900390625,17293.400390625,17293.400390625,268086800.0
2020-01-14,17288.599609375,17356.5,17281.30078125,17352.900390625,17352.900390625,235495600.0
2020-01-15,17364.80078125,17421.69921875,17345.099609375,17415.19921875,17415.19921875,207645200.0
2020-01-16,17443.5,17489.599609375,17438.5,17484.80078125,17484.80078125,261420600.0
2020-01-17,17507.69921875,17572.19921875,17502.400390625,17559.0,17559.0,224673300.0
2020-01-20,17548.099609375,17620.19921875,17538.400390625,17597.400390625,17597.400390625,111821100.0
2020-01-21,17551.5,17589.5,17536.30078125,17572.30078125,17572.30078125,241563100.0
2020-01-22,17570.30078125,17666.5,17558.0,17599.900390625,17599.900390625,213329700.0
2020-01-23,17564.80078125,17621.80078125,17540.80078125,17621.80078125,17621.80078125,330914300.0
2020-01-24,17629.400390625,17646.400390625,17514.69921875,17565.30078125,17565.30078125,193689100.0
2020-01-27,17376.80078125,17466.099609375,17360.0,17442.5,17442.5,203774000.0
2020-01-28,17475.0,17519.0,17456.099609375,17500.900390625,17500.900390625,198139800.0
2020-01-29,17547.5,17561.900390625,17496.69921875,17511.80078125,17511.80078125,169412800.0
2020-01-30,17429.599609375,17502.900390625,17395.900390625,17490.599609375,17490.599609375,191070300.0
2020-01-31,17442.30078125,17450.69921875,17272.69921875,17318.5,17318.5,239157000.0
2020-02-03,17351.0,17441.599609375,17351.0,17379.80078125,17379.80078125,196331500.0
2020-02-04,17504.599609375,17548.80078125,17493.80078125,17512.69921875,17512.69921875,235045300.0
2020-02-05,17629.400390625,17674.0,17606.099609375,17651.599609375,17651.599609375,223399700.0
2020-02-06,17686.099609375,17758.5,17670.599609375,17757.5,17757.5,199327500.0
2020-02-07,17705.400390625,17716.69921875,17633.0,17655.5,17655.5,209827800.0
2020-02-10,17646.599609375,17743.599609375,17646.599609375,17740.599609375,17740.599609375,210735600.0
2020-02-11,17783.599609375,17822.19921875,17769.30078125,17777.099609375,17777.099609375,199302100.0
2020-02-12,17873.099609375,17873.099609375,17812.0,17832.900390625,17832.900390625,246203500.0
2020-02-13,17764.099609375,17829.19921875,17750.80078125,17821.19921875,17821.19921875,255696600.0
2020-02-14,17811.30078125,17848.5,17798.599609375,17848.400390625,17848.400390625,222706800.0
2020-02-18,17818.900390625,17871.30078125,17812.5,17858.30078125,17858.30078125,294361000.0
2020-02-19,17887.599609375,17933.19921875,17851.30078125,17925.400390625,17925.400390625,215953000.0
2020-02-20,17911.599609375,17970.5,17860.599609375,17944.099609375,17944.099609375,248798000.0
2020-02-21,17936.5,17949.80078125,17833.099609375,17843.5,17843.5,271260900.0
2020-02-24,17608.900390625,17608.900390625,17463.099609375,17562.69921875,17562.69921875,310120500.0
2020-02-25,17560.5,17586.80078125,17124.900390625,17177.400390625,17177.400390625,303245600.0
2020-02-26,17140.900390625,17304.599609375,17029.900390625,17041.900390625,17041.900390625,303632000.0
2020-02-27,16803.400390625,16816.19921875,16456.80078125,16717.400390625,16717.400390625,232685900.0
2020-02-28,16184.400390625,16276.900390625,15896.400390625,16263.099609375,16263.099609375,590219300.0
2020-03-02,16325.0,16566.69921875,16166.2998046875,16553.30078125,16553.30078125,374721500.0
2020-03-03,16674.900390625,16798.19921875,16378.2998046875,16423.599609375,16423.599609375,393127900.0
2020-03-04,16659.900390625,16779.5,16539.400390625,16779.5,16779.5,273718600.0
2020-03-05,16541.599609375,16684.900390625,16456.69921875,16554.0,16554.0,313012300.0
2020-03-06,16222.099609375,16261.5,16015.7998046875,16175.0,16175.0,374703800.0
2020-03-09,15221.7998046875,15240.2998046875,14498.2998046875,14514.2001953125,14514.2001953125,559227400.0
